case_id,problem,instance,method,initialization_seed,budget_multiplier,objective_evaluation_index,optimizer_iteration_index,objective_value,best_objective_so_far,cumulative_runtime_seconds
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,27,27,177260469.353,175776708.49,26.67122173309326
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,28,28,186511496.412,175776708.49,27.66961145401001
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,29,29,186233111.523,175776708.49,28.633268356323242
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,30,30,180125647.17,175776708.49,29.598199367523193
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,31,31,178172083.293,175776708.49,30.606197357177734
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,32,32,190093988.682,175776708.49,31.575541257858276
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,33,33,182176248.034,175776708.49,32.55354714393616
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,34,34,174385491.618,174385491.618,33.525492429733276
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,35,35,177182670.305,174385491.618,34.50285458564758
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,36,36,181981894.842,174385491.618,35.48105454444885
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,37,37,193085265.435,174385491.618,36.49139070510864
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,38,38,183507518.01,174385491.618,37.46073365211487
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,39,39,181516985.606,174385491.618,38.44350266456604
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,40,40,188669132.952,174385491.618,39.422916650772095
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,41,41,187643576.261,174385491.618,40.396498918533325
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,42,42,184570865.303,174385491.618,41.36610198020935
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,43,43,177716328.389,174385491.618,42.357815980911255
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,44,44,172648603.19,172648603.19,43.3292510509491
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,45,45,178890528.045,172648603.19,44.30636930465698
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,46,46,172107010.866,172107010.866,45.290581464767456
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,47,47,180903740.642,172107010.866,46.267056465148926
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,48,48,187937073.418,172107010.866,47.256507396698
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,49,49,183663707.28,172107010.866,48.31213641166687
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,50,50,187922920.032,172107010.866,49.27619743347168
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,51,51,181586867.888,172107010.866,50.25379967689514
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,52,52,169010948.237,169010948.237,51.228697776794434
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,53,53,181922232.113,169010948.237,52.19846558570862
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,54,54,181180242.595,169010948.237,53.17092776298523
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,55,55,179778428.984,169010948.237,54.15022087097168
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,56,56,185256178.357,169010948.237,55.118478775024414
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,57,57,185985300.026,169010948.237,56.08509969711304
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,58,58,183495275.956,169010948.237,57.06570363044739
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,59,59,192967839.042,169010948.237,58.035754680633545
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,60,60,178194232.724,169010948.237,59.00069546699524
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,61,61,185417308.179,169010948.237,59.99448847770691
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,62,62,185257904.889,169010948.237,60.961952447891235
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,63,63,181950389.338,169010948.237,61.94536733627319
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,64,64,171184748.574,169010948.237,62.93255043029785
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,65,65,183722114.776,169010948.237,63.90768551826477
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,66,66,177835949.796,169010948.237,64.87522530555725
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,67,67,175185307.752,169010948.237,65.8459882736206
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,68,68,186091667.279,169010948.237,66.81326627731323
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,69,69,183999251.64,169010948.237,67.78598022460938
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,70,70,181895808.856,169010948.237,68.76988410949707
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,71,71,182619715.95,169010948.237,69.7473840713501
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,72,72,184596949.68,169010948.237,70.72149705886841
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,73,73,178902174.344,169010948.237,71.71691107749939
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,74,74,184077172.974,169010948.237,72.6872410774231
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,75,75,181150749.929,169010948.237,73.6582441329956
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,76,76,176952004.412,169010948.237,74.66563820838928
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,77,77,179558437.02,169010948.237,75.6410882472992
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,78,78,183933774.468,169010948.237,76.60929822921753
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,79,79,182736348.372,169010948.237,77.59504532814026
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,80,80,183080079.931,169010948.237,78.58540534973145
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,81,81,184984345.115,169010948.237,79.5599353313446
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,82,82,173287505.397,169010948.237,80.55776238441467
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,83,83,176844757.188,169010948.237,81.53098940849304
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,84,84,181383889.27,169010948.237,82.49525022506714
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,85,85,177357596.546,169010948.237,83.46964526176453
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,86,86,183570711.57,169010948.237,84.44638514518738
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,87,87,178274523.309,169010948.237,85.42303895950317
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,88,88,185570399.715,169010948.237,86.44134569168091
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,89,89,192029574.022,169010948.237,87.42526173591614
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,90,90,178755349.943,169010948.237,88.3933846950531
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,91,91,181324210.744,169010948.237,89.39541578292847
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,92,92,179374893.487,169010948.237,90.37028574943542
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,93,93,180806279.498,169010948.237,91.33875465393066
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,94,94,189938281.907,169010948.237,92.32254958152771
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,95,95,170321109.753,169010948.237,93.28771662712097
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,96,96,178923888.587,169010948.237,94.25246667861938
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,97,97,186720499.225,169010948.237,95.24896550178528
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,98,98,188447689.626,169010948.237,96.21265149116516
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,99,99,183661149.309,169010948.237,97.19762134552002
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,100,100,177546611.325,169010948.237,98.19913530349731
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,101,101,183758184.335,169010948.237,99.16789126396179
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,102,102,187358730.407,169010948.237,100.18910026550293
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,103,103,175910167.474,169010948.237,101.1595811843872
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,104,104,184139776.702,169010948.237,102.14056706428528
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,105,105,183218780.907,169010948.237,103.12015104293823
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,106,106,181597789.374,169010948.237,104.09902215003967
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,107,107,180166347.876,169010948.237,105.06963729858398
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,108,108,175328263.186,169010948.237,106.04413223266602
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,109,109,178570684.91,169010948.237,107.03686833381653
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,110,110,178256976.566,169010948.237,108.02552628517151
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,111,111,189146274.93,169010948.237,109.00003910064697
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,112,112,179046034.04,169010948.237,109.98265504837036
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,113,113,175871395.238,169010948.237,110.95929980278015
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,114,114,174165742.447,169010948.237,111.92962384223938
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,115,115,195026802.531,169010948.237,112.919992685318
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,116,116,183520076.245,169010948.237,113.89234256744385
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,117,117,184357390.292,169010948.237,114.86967444419861
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,118,118,183575296.983,169010948.237,115.86391830444336
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,119,119,177797190.418,169010948.237,116.83011937141418
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,120,120,179744598.338,169010948.237,117.82504773139954
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,121,121,181952655.057,169010948.237,118.79451870918274
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,122,122,179494850.138,169010948.237,119.79891681671143
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,123,123,181389436.426,169010948.237,120.76675176620483
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,124,124,181857211.959,169010948.237,121.76519989967346
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,125,125,185143946.497,169010948.237,122.75950884819031
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,126,126,184035522.767,169010948.237,123.73487997055054
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,127,127,180520175.667,169010948.237,124.74309182167053
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,128,128,184590099.225,169010948.237,125.71465110778809
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,129,129,174875898.326,169010948.237,126.69330406188965
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,130,130,178678420.103,169010948.237,127.68951797485352
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,131,131,180164464.288,169010948.237,128.6553819179535
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,132,132,188127497.831,169010948.237,129.61928987503052
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,133,133,177722721.619,169010948.237,130.60896492004395
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,134,134,188852585.478,169010948.237,131.5764811038971
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,135,135,185107773.482,169010948.237,132.54916501045227
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,136,136,176847537.611,169010948.237,133.5376250743866
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,137,137,174510966.243,169010948.237,134.50865817070007
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,138,138,177648892.165,169010948.237,135.47528719902039
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,139,139,179509843.375,169010948.237,136.44759941101074
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,140,140,184475955.996,169010948.237,137.41682147979736
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,141,141,181825900.188,169010948.237,138.4064974784851
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,142,142,184673490.21,169010948.237,139.44063138961792
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,143,143,179529197.538,169010948.237,140.41413068771362
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,144,144,165539932.306,165539932.306,141.40039491653442
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,145,145,189995387.12,165539932.306,142.39129781723022
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,146,146,180652949.477,165539932.306,143.36608505249023
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,147,147,184151433.281,165539932.306,144.33267617225647
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,148,148,195361471.559,165539932.306,145.34382581710815
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,149,149,177708607.72,165539932.306,146.3081078529358
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,150,150,175785363.866,165539932.306,147.26667881011963
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,151,151,179535879.065,165539932.306,148.2826225757599
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,152,152,185494825.053,165539932.306,149.2485237121582
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,153,153,179966680.324,165539932.306,150.21769070625305
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,154,154,185964225.431,165539932.306,151.20876288414001
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,155,155,187459644.163,165539932.306,152.25907111167908
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,156,156,184627370.796,165539932.306,153.21866512298584
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,157,157,188341955.426,165539932.306,154.193861246109
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,158,158,174930624.387,165539932.306,155.16912412643433
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,159,159,177274394.089,165539932.306,156.13954091072083
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,160,160,193354529.767,165539932.306,157.1381208896637
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,161,161,186007767.228,165539932.306,158.10581493377686
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,162,162,187594224.851,165539932.306,159.07434391975403
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,163,163,179123416.806,165539932.306,160.0578110218048
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,164,164,183343578.828,165539932.306,161.02966594696045
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,165,165,177990951.075,165539932.306,162.0117108821869
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,166,166,183925632.642,165539932.306,163.01257181167603
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,167,167,187768013.199,165539932.306,163.98506689071655
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,168,168,179212387.344,165539932.306,164.96009993553162
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,169,169,174411630.81,165539932.306,165.9513440132141
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,170,170,179615731.472,165539932.306,166.92085599899292
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,171,171,188085399.862,165539932.306,167.89373922348022
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,172,172,185673477.433,165539932.306,168.88463521003723
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,173,173,174040407.693,165539932.306,169.91611218452454
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,174,174,187334478.976,165539932.306,170.88771605491638
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,175,175,186781298.344,165539932.306,171.85957384109497
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,176,176,181517438.754,165539932.306,172.82634782791138
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,177,177,181220741.682,165539932.306,173.791198015213
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,178,178,179214154.438,165539932.306,174.80383896827698
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,179,179,175066283.861,165539932.306,175.7723741531372
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,180,180,187862969.73,165539932.306,176.75758910179138
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,181,181,178767356.989,165539932.306,177.74896478652954
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,182,182,185548583.929,165539932.306,178.7136106491089
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,183,183,182089737.764,165539932.306,179.68387055397034
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,184,184,183260222.15,165539932.306,180.6847107410431
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,185,185,181836464.299,165539932.306,181.69539070129395
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,186,186,180602858.655,165539932.306,182.6671097278595
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,187,187,189682071.747,165539932.306,183.66375875473022
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,188,188,181387683.404,165539932.306,184.67316269874573
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,189,189,183599388.005,165539932.306,185.65797090530396
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,190,190,178371469.285,165539932.306,186.64957284927368
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,191,191,173927318.686,165539932.306,187.62058401107788
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,192,192,189983702.557,165539932.306,188.59397387504578
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,193,193,177978106.516,165539932.306,189.57294583320618
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,194,194,181529647.409,165539932.306,190.53828811645508
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,195,195,184663795.65,165539932.306,191.52155327796936
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,196,196,176291993.629,165539932.306,192.53246927261353
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,197,197,191284301.856,165539932.306,193.49367427825928
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,198,198,183202138.206,165539932.306,194.47063827514648
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,199,199,184008888.173,165539932.306,195.46357989311218
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,4409,1,200,200,191065553.456,165539932.306,196.45407271385193
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,1,1,184928163.839,184928163.839,1.1019411087036133
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,2,2,180757435.343,180757435.343,2.298401117324829
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,3,3,174713572.125,174713572.125,3.265436887741089
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,4,4,189753674.703,174713572.125,4.232756853103638
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,5,5,183102662.693,174713572.125,5.217289686203003
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,6,6,192890998.338,174713572.125,6.195965528488159
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,7,7,186538947.104,174713572.125,7.173928737640381
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,8,8,178305438.403,174713572.125,8.141441822052002
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,9,9,187861750.783,174713572.125,9.1230628490448
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,10,10,178277095.241,174713572.125,10.085055112838745
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,11,11,185209547.89,174713572.125,11.064976930618286
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,12,12,188622930.851,174713572.125,12.033536911010742
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,13,13,189749082.889,174713572.125,13.046328783035278
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,14,14,184400516.761,174713572.125,14.01283574104309
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,15,15,184236686.389,174713572.125,14.987409591674805
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,16,16,180875340.117,174713572.125,15.956931591033936
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,17,17,179378529.865,174713572.125,16.92577862739563
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,18,18,192857069.803,174713572.125,17.90735673904419
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,19,19,189392570.691,174713572.125,18.874260663986206
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,20,20,181775994.52,174713572.125,19.85544204711914
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,21,21,197694760.05,174713572.125,20.833889961242676
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,22,22,180789400.098,174713572.125,21.827147960662842
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,23,23,185308146.788,174713572.125,22.79592490196228
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,24,24,180825512.492,174713572.125,23.758620738983154
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,25,25,189146278.447,174713572.125,24.723137855529785
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,26,26,174904044.27,174713572.125,25.694487810134888
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,27,27,184639574.026,174713572.125,26.66687774658203
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,28,28,175443849.651,174713572.125,27.649195909500122
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,29,29,183346766.927,174713572.125,28.626633882522583
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,30,30,178237078.702,174713572.125,29.596078872680664
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,31,31,184425166.541,174713572.125,30.575832843780518
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,32,32,179128897.302,174713572.125,31.552697896957397
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,33,33,196487521.84,174713572.125,32.62017798423767
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,34,34,179483029.964,174713572.125,33.5910542011261
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,35,35,185936181.086,174713572.125,34.56965231895447
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,36,36,184685549.174,174713572.125,35.545584201812744
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,37,37,187162502.195,174713572.125,36.506410360336304
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,38,38,187017664.216,174713572.125,37.4720253944397
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,39,39,190157663.654,174713572.125,38.4424614906311
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,40,40,182090752.229,174713572.125,39.432743549346924
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,41,41,184537938.712,174713572.125,40.41537380218506
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,42,42,183293609.733,174713572.125,41.43973684310913
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,43,43,187856807.754,174713572.125,42.40772366523743
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,44,44,196620973.939,174713572.125,43.392971992492676
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,45,45,180464912.444,174713572.125,44.3988471031189
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,46,46,187401363.262,174713572.125,45.36176609992981
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,47,47,177869117.401,174713572.125,46.33640003204346
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,48,48,186010473.156,174713572.125,47.309800148010254
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,49,49,183709903.911,174713572.125,48.278799295425415
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,50,50,190252329.561,174713572.125,49.25073003768921
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,51,51,181963704.927,174713572.125,50.23078179359436
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,52,52,187192364.846,174713572.125,51.368664026260376
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,53,53,185297053.421,174713572.125,52.34295105934143
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,54,54,186137765.009,174713572.125,53.32841110229492
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,55,55,178267317.86,174713572.125,54.299615144729614
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,56,56,187995622.52,174713572.125,55.28180909156799
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,57,57,186126917.062,174713572.125,56.2604079246521
R1_mdkp_hp1_vqe,mkp,hp1.dat,vqe,7703,1,58,58,190974781.638,174713572.125,57.222744941711426
